Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ניהול הייצור,3,13,87.92,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ניהול הייצור,5,38,86.42,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,ניהול הייצור,5,30,83.67,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,ניהול התפעול,5,31,82.68,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ניהול התפעול,5,46,73.54,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,ניהול התפעול,5,29,77.45,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,ניהול משאבי אנוש,3,22,81.45,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ניהול משאבי אנוש,3,13,87,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,ניתוח נתונים,5,18,81.28,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,ספרות,2,194,73.88,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ספרות,2,219,72.27,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,ספרות,2,183,74.05,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,187,72.44,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,214,75.2,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,176,72.72,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,עצוב,5,15,85.67,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,עצוב,5,17,82,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,ערבית לבי'ס יהודי,5,13,87.62,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,ערבית לבי'ס יהודי,5,13,94.23,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,ערבית לבי'ס יהודי,5,14,78.43,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,פיסיקה,5,23,85.35,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,פיסיקה,5,24,86.42,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,פיסיקה,5,25,90.68,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,רוסית,5,13,95.62,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,תאטרון,5,13,79.31,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,תאטרון,5,21,75.14,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,תאטרון,5,16,85.69,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,תכנון ותכנות מערכות,5,17,91.94,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,תכנון ותכנות מערכות,5,14,90.14,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,תכנון ותכנות מערכות,5,19,91.58,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,תנ'ך,2,190,75.32,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,תנ'ך,2,209,74.12,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,תנ'ך,2,178,72.31,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2021,תקשורת בינלאומית באנ,5,21,85.1,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2022,תקשורת בינלאומית באנ,5,21,84.95,270298
west,אורט מדעים ואומנויות,נהריה,ממלכתי,יהודי,2023,תקשורת בינלאומית באנ,5,14,89.43,270298
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,אזרחות,2,37,62.3,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,אזרחות,2,37,62.08,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,אזרחות,2,30,62.03,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,אנגלית,3,46,77.52,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,אנגלית,4,16,79.81,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,אנגלית,3,42,73.45,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,אנגלית,3,43,74,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,הסטוריה,2,38,61.63,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,הסטוריה,2,44,62.23,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,הסטוריה,2,34,67.24,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,מנהל וכלכלה,5,26,64.92,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,מנהל וכלכלה,5,25,67.68,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,מנהל וכלכלה,5,14,72.64,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,"מערכות תיב""מ",3,18,69.44,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,"מערכות תיב""מ",3,17,71.18,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,"מערכות תיב""מ",3,18,81.11,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,מערכות תקשוב,5,22,71.05,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,מערכות תקשוב,5,16,63.88,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,מערכות תקשוב,5,17,66.24,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,מתמטיקה,3,52,67.23,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,מתמטיקה,3,46,68.76,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,מתמטיקה,3,44,68.25,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,ניהול משאבי אנוש,3,32,72.44,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,ניהול משאבי אנוש,3,29,70.07,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,ניהול משאבי אנוש,3,27,70.63,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,ספרות,2,42,66.62,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,ספרות,2,42,68.14,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,ספרות,2,41,66.83,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,39,62.49,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,38,63.11,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,31,62.61,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,תנ'ך,2,37,65.57,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,תנ'ך,2,36,68.31,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,תנ'ך,2,30,72.6,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2021,תשתיות מחשוב ותקשוב,3,26,76.19,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2022,תשתיות מחשוב ותקשוב,3,16,74.88,370569
west,"אורט מח""ט פסגות",נהריה,ממלכתי,יהודי,2023,תשתיות מחשוב ותקשוב,3,16,70.81,370569
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,אזרחות,2,60,80.93,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,אזרחות,2,75,80.95,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,אזרחות,2,80,78.82,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,אנגלית,4,18,78.28,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,אנגלית,5,32,86.69,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,אנגלית,4,21,80.43,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,אנגלית,5,42,87.24,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,אנגלית,3,15,77.27,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,אנגלית,4,24,72.04,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,אנגלית,5,41,89.22,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,ביולוגיה,5,16,85.94,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,ביולוגיה,5,18,82.78,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,ביולוגיה,5,24,76,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,הסטוריה,2,61,81.15,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,הסטוריה,2,76,80.43,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,הסטוריה,2,83,78.77,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,הפקות בתקשורת,3,19,86.42,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,הפקות בתקשורת,3,11,90,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,חנוך גופני,5,12,81.17,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,מדעי המחשב,5,12,80.33,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,59,82.73,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,64,82.31,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,69,84.1,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,מתמטיקה,3,25,79.96,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,מתמטיקה,4,20,77.15,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,מתמטיקה,5,13,83.92,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,מתמטיקה,3,33,73.33,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,מתמטיקה,4,21,81.81,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,מתמטיקה,5,18,82.78,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,מתמטיקה,3,31,78,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,מתמטיקה,4,31,73.55,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,מתמטיקה,5,16,80.13,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,ספרות,5,12,89.67,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,63,80.76,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,74,83.31,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,83,75.48,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,פיסיקה,5,15,91.87,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,פיסיקה,5,11,89.09,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,תאטרון,5,15,83.93,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,תאטרון,5,12,90.67,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,תאטרון,5,22,89.41,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,3,52,79.46,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,3,67,87.43,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,3,77,79.56,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,תנ'ך,5,53,86.66,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,תנ'ך,3,66,87.18,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,תנ'ך,3,60,76.7,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,תנ'ך,5,24,88.54,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2021,תקשורת וחברה,5,18,83.78,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2023,תקשורת וחברה,5,11,81.18,240036
west,"מקיף דתי אמי""ת קנדי",עכו,ממלכתי דתי,יהודי,2022,תשתיות מחשוב ותקשוב,5,11,69.18,240036
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,אזרחות,2,30,89.53,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,אזרחות,2,19,81.79,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,אזרחות,2,37,87.92,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,אלקטרוניקה ומחשבים,5,13,96.15,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,אלקטרוניקה ומחשבים,5,13,84.38,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,אנגלית,4,17,85.94,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,אנגלית,5,13,94.46,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,אנגלית,4,15,76.33,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,אנגלית,4,14,79.07,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,אנגלית,5,23,92.7,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,ביולוגיה,5,17,83.65,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,ביולוגיה,5,14,70.5,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,ביולוגיה,5,22,78.95,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,הסטוריה - בי'ס ערבי,2,30,95.8,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,הסטוריה - בי'ס ערבי,2,19,95.53,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,הסטוריה - בי'ס ערבי,2,37,95.14,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,כימיה,5,12,87.17,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,כימיה,5,18,77.11,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,מערכות אלקטרוניות,5,13,99.46,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,מערכות אלקטרוניות,5,13,92.46,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,מתמטיקה,3,12,94.42,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,מתמטיקה,4,17,89.47,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,עברית בחינוך הערבי,5,25,91.88,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,עברית בחינוך הערבי,5,13,91.46,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,עברית בחינוך הערבי,5,30,90.7,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,ערבית לערבים,3,28,86.79,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2022,ערבית לערבים,3,19,78.89,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2023,ערבית לערבים,3,37,80,247015
west,טרה סנטה,עכו,ממלכתי,ערבי,2021,פיסיקה,5,12,90.75,247015
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,אזרחות,2,158,80.27,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,אזרחות,2,137,78.98,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,אזרחות,2,144,78.19,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,אלקטרוניקה ומחשבים,5,21,87.62,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,אלקטרוניקה ומחשבים,5,25,75.88,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,אלקטרוניקה ומחשבים,5,17,76.59,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,אנגלית,3,63,77.94,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,אנגלית,4,46,75.87,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,אנגלית,5,48,85.96,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,אנגלית,3,69,76.59,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,אנגלית,4,22,70.59,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,אנגלית,5,42,83.43,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,אנגלית,3,65,72.55,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,אנגלית,4,34,74.32,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,אנגלית,5,40,87.65,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,ביולוגיה,5,21,82.71,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,ביולוגיה,5,17,86.47,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,ביולוגיה,5,13,76.92,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,הסטוריה - בי'ס ערבי,2,158,82.09,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,הסטוריה - בי'ס ערבי,2,136,82.82,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,הסטוריה - בי'ס ערבי,2,143,81.08,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,כימיה,5,17,90.82,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,כימיה,5,17,88.71,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,כימיה,5,18,84.17,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מדעי החברה,5,27,80.3,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מדעי החברה,5,20,77.85,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מדעי החברה,5,20,76.55,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מדעי המחשב,5,12,85.75,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מדעי המחשב,5,11,78.18,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מכניקה הנדסית,5,41,80.85,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מכניקה הנדסית,5,29,83.31,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מכניקה הנדסית,5,34,80.59,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מנהל וכלכלה,5,22,84.59,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מנהל וכלכלה,5,23,72.78,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מנהל וכלכלה,5,19,59.26,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מערכות אלקטרוניות,3,18,85.33,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מערכות אלקטרוניות,5,25,85.84,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מערכות אלקטרוניות,5,17,92.65,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,"מערכות תיב""מ",3,40,88,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,"מערכות תיב""מ",3,29,80.76,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,"מערכות תיב""מ",3,34,73.18,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מערכות תקשוב,5,12,93.08,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מתמטיקה,3,123,71.68,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מתמטיקה,4,18,78.39,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,מתמטיקה,5,16,87.13,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מתמטיקה,3,98,69.69,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,מתמטיקה,4,28,80.18,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מתמטיקה,3,92,64.84,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מתמטיקה,4,20,74.85,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,מתמטיקה,5,19,75.21,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,ניהול משאבי אנוש,3,22,86.95,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,ניהול משאבי אנוש,3,22,83.73,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,ניהול משאבי אנוש,3,20,89.15,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,עברית בחינוך הערבי,3,130,76.75,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,עברית בחינוך הערבי,5,28,90.32,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,עברית בחינוך הערבי,3,109,71.75,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,עברית בחינוך הערבי,5,25,91.36,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,עברית בחינוך הערבי,3,109,73.66,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,עברית בחינוך הערבי,5,31,91.87,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,ערבית לערבים,3,138,74.51,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,ערבית לערבים,5,20,87.95,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,ערבית לערבים,3,131,77.37,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,ערבית לערבים,3,129,76.52,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2021,פיסיקה,5,16,92.13,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2022,פיסיקה,5,12,84.5,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,פיסיקה,5,23,84,278028
west,מקיף ערבי,עכו,ממלכתי,ערבי,2023,תחזוקת מערכות סלולרי,5,12,75.17,278028
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,אומניות הבשול המלונא,5,25,62.92,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,אומניות הבשול המלונא,5,21,71.14,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,אומניות הבשול המלונא,5,21,78.9,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,אזרחות,2,19,69.37,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,אזרחות,2,12,69,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,אזרחות,2,16,73.69,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,אנגלית,3,14,78.93,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,אנגלית,3,18,78.61,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,אנגלית,3,13,77.69,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,הסטוריה - בי'ס ערבי,2,19,74.74,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,הסטוריה - בי'ס ערבי,2,12,73.42,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,הסטוריה - בי'ס ערבי,2,18,78.89,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,יסודות בעיצוב שיער,5,12,79,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,מדעי התזונה,5,14,85.79,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,מדעי התזונה,5,22,77.23,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,מדעי התזונה,5,23,85.96,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,מתמטיקה,3,19,72.95,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,מתמטיקה,3,18,69.39,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,מתמטיקה,3,17,71.53,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,עברית בחינוך הערבי,3,16,68.75,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,עברית בחינוך הערבי,3,16,74.31,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,עיצוב וטיפוח החן,5,12,81.75,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2021,ערבית לערבים,3,16,75.88,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2022,ערבית לערבים,3,11,76.27,499624
west,מרכז חינוך טכנולוגי,עכו,ממלכתי,ערבי,2023,ערבית לערבים,3,16,72.94,499624
west,"מח""ט אורט מרום עכו",עכו,ממלכתי,יהודי,2021,אזרחות,2,29,67.28,585851
west,"מח""ט אורט מרום עכו",עכו,ממלכתי,יהודי,2022,אזרחות,2,29,64.34,585851
west,"מח""ט אורט מרום עכו",עכו,ממלכתי,יהודי,2023,אזרחות,2,24,68.83,585851
west,"מח""ט אורט מרום עכו",עכו,ממלכתי,יהודי,2021,אמנות שימושית,5,14,66.43,585851
west,"מח""ט אורט מרום עכו",עכו,ממלכתי,יהודי,2021,אנגלית,3,40,77.4,585851
