Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2022,ספרות,2,35,69.51,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2023,ספרות,2,28,77.14,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,35,71.29,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,34,74,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,29,75.79,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2021,תיירות,5,28,73.21,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2022,תיירות,5,25,76.64,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2023,תיירות,5,19,80.58,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2021,תנ'ך,2,32,74.72,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2022,תנ'ך,2,33,76.67,240655
east,ברנקו וייס גולן,גולן,ממלכתי,יהודי,2023,תנ'ך,2,28,78.96,240655
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,אזרחות,2,21,81.71,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,אזרחות,2,15,73.2,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,אזרחות,2,16,70.44,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,2,21,78.1,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,הסטוריה,2,15,81.4,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,2,19,80.42,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,מדעי התזונה,5,15,76.27,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,20,83.5,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,15,86.13,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,18,74.89,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,3,16,75.44,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,3,11,83.82,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,3,15,75.27,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,21,75.62,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,15,78.4,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,21,72.76,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,3,20,86.5,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,3,15,81.07,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,3,15,81.87,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2021,תנ'ך,3,19,84.63,719591
east,כפר הנוער איילת השחר,גולן,ממלכתי דתי,יהודי,2022,תנ'ך,3,13,79.85,719591
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,אזרחות,2,25,75.52,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,אזרחות,2,22,74.32,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,אזרחות,2,14,65.86,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,2,26,76.38,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,הסטוריה,2,22,87.27,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,2,15,76.73,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,18,86.94,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,14,78.36,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,15,74.33,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,3,19,85.63,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,3,21,82.05,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,3,13,81.46,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,25,77.96,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,21,78.29,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,15,75.33,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,3,24,84.17,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,3,21,84.76,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,3,15,79.6,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2021,תנ'ך,3,25,87.4,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2022,תנ'ך,3,21,86.57,841247
east,אולפנת רגבים אופק,גולן,ממלכתי דתי,יהודי,2023,תנ'ך,3,15,83.6,841247
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,אזרחות,2,30,80.13,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,אזרחות,2,22,83.77,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,אזרחות,2,30,86.57,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,אלקטרוניקה ומחשבים,5,11,87.73,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,אמנות שימושית,5,11,87.91,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,אמנות שימושית,5,12,92.83,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,אנגלית,4,15,84.2,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,אנגלית,5,16,88.06,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,אנגלית,5,19,85.84,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,אנגלית,5,27,89.93,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,הסטוריה,2,31,83.19,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,הסטוריה,2,22,83.41,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,הסטוריה,2,30,88.07,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,מדעי המחשב,5,11,84.73,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,30,79.8,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,22,86.77,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,30,83.57,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,מערכות אלקטרוניות,5,11,81.91,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,מתמטיקה,4,15,83.73,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,מתמטיקה,4,12,84.25,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,4,15,83.67,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,מתמטיקה,5,11,86.64,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,31,78.71,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,22,84.59,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,30,82.67,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,עצוב,5,12,88.33,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,עצוב,5,12,87.5,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,פיסיקה,5,13,90.15,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,5,30,76.9,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,5,21,72.95,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,5,30,86.67,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2021,תנ'ך,5,31,90.39,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2022,תנ'ך,5,21,82.71,860353
east,תיכון תמר,גולן,ממלכתי דתי,יהודי,2023,תנ'ך,5,30,87.63,860353
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,אזרחות,2,48,80.21,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,אזרחות,2,62,73,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,אזרחות,2,52,77.21,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,4,12,78.67,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,5,45,85.56,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,5,52,85.96,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,4,14,75.57,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,5,45,84.09,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,ביולוגיה,5,12,85.58,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,גאוגרפיה,5,15,82.8,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,גאוגרפיה,5,28,79.14,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,גאוגרפיה,5,13,83.92,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,הסטוריה,2,44,80.48,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,הסטוריה,2,64,72.11,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,הסטוריה,2,55,74,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,חקלאות,5,22,81.23,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,חקלאות,5,25,76.72,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,חקלאות,5,17,78.06,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,3,25,91.88,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,5,14,81.43,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,3,40,90.22,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,3,32,82.63,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,4,15,83.53,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,ספרות,2,53,82,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,ספרות,2,67,85.81,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,ספרות,2,57,82.21,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,54,80.22,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,64,76.84,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,61,70.48,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2021,תנ'ך,2,57,79,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2022,תנ'ך,2,69,81.36,260067
east,מקיף עינות הירדן,הגליל העליון,ממלכתי,יהודי,2023,תנ'ך,2,59,77.59,260067
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,אופטיקה יישומית,5,18,75,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,אזרחות,2,153,78.03,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,אזרחות,2,167,79.04,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,אזרחות,2,120,78.49,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,אמנות שימושית,5,14,88.36,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,3,24,82.46,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,4,34,82.24,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,5,98,89.65,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,3,22,74.36,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,4,47,81.3,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,5,95,89.02,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,3,16,69.63,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,4,36,78.06,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,5,77,88.96,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,ביולוגיה,5,22,84.23,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,ביולוגיה,5,25,82.52,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,ביולוגיה,5,20,80.05,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,בקרת מכונות,5,17,91.12,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,בקרת מכונות,5,19,84.21,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,בקרת מכונות,5,17,78.35,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,גאוגרפיה,5,24,75.33,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,גאוגרפיה,5,30,73.97,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,גאוגרפיה,5,18,70.89,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,הסטוריה,2,151,77.25,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,הסטוריה,2,159,77.45,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,הסטוריה,2,125,72.2,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,חנוך גופני,5,13,83.08,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,חנוך גופני,5,12,83,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,טלוויזיה וקולנוע,5,14,76.93,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,כימיה,5,23,90.26,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,כימיה,5,23,88.61,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מדעי המחשב,5,11,84.91,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,מכטרוניקה,5,17,81.18,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מכטרוניקה,5,16,83.63,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,מכטרוניקה,5,11,77.36,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,מנהל וכלכלה,5,18,74,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מנהל וכלכלה,5,22,77.32,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,3,71,83.03,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,4,42,81.64,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,5,28,81.39,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,3,85,78.73,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,4,37,83.59,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,5,31,80.55,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,3,75,79.79,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,4,23,81,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,5,15,80.07,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,ניהול משאבי אנוש,3,13,79.62,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,ניהול משאבי אנוש,3,16,66.88,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,ניהול משאבי אנוש,3,11,67,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,ספרות,2,153,78.97,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,ספרות,2,158,77.06,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,ספרות,2,123,66.22,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,148,76.34,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,159,76.74,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,127,72.21,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,ערבית לבי'ס יהודי,5,17,87.47,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,ערבית לבי'ס יהודי,5,15,88.07,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,פיסיקה,5,12,88.75,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,פיסיקה,5,13,87.46,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,פיסיקה,5,13,90.54,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,תאטרון,5,16,89.81,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,תאטרון,5,14,93.29,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,תנ'ך,2,123,78.95,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2021,תנ'ך,5,28,86.14,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,תנ'ך,2,134,78.49,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2022,תנ'ך,5,27,88,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,תנ'ך,2,99,75.77,260232
east,מקיף עמק החולה,הגליל העליון,ממלכתי,יהודי,2023,תנ'ך,5,25,86.64,260232
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,אזרחות,2,152,72.01,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,אזרחות,2,137,75.36,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,אזרחות,2,147,78.97,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,אלקטרוניקה ומחשבים,5,14,92.43,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,אמנות שימושית,5,11,90.36,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,3,13,77.08,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,4,55,82.67,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,אנגלית,5,88,86.48,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,3,19,70.26,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,4,35,81.8,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,אנגלית,5,85,89.76,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,3,16,77.44,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,4,52,76.71,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,אנגלית,5,86,86.95,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,ביולוגיה,5,19,75.32,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,ביולוגיה,5,23,83.13,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,ביולוגיה,5,36,73.53,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,גאוגרפיה,5,40,82.55,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,גאוגרפיה,5,30,71.17,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,הסטוריה,2,156,79.51,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,הסטוריה,2,137,82.95,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,הסטוריה,2,159,81.31,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,הפקות בתקשורת,3,16,80.94,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,הפקות בתקשורת,3,20,81.5,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,הפקות בתקשורת,3,19,87.47,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,חנוך גופני,5,21,85.52,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,ישומים בביוטכנולוגיה,5,12,94,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,ישומים בביוטכנולוגיה,5,15,84.73,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,כימיה,5,17,87.65,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מדעי המחשב,5,12,83.33,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מדעי המחשב,5,11,83.45,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מנהל תיירותי,3,16,72.06,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מנהל תיירותי,3,15,73.93,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מערכות אלקטרוניות,5,11,88.36,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מערכות ביוטכנולוגיה,5,12,87.67,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מערכות ביוטכנולוגיה,5,15,86,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,3,78,83.05,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,4,38,77.89,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,מתמטיקה,5,29,83.21,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,3,68,85.35,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,4,39,83.21,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,מתמטיקה,5,23,84.52,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,3,72,77.83,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,4,43,80.35,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,מתמטיקה,5,33,79.91,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,ספרות,2,151,73.44,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,ספרות,2,137,67.85,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,ספרות,2,154,73.78,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,עברית )לשון והבעה(,2,161,75.06,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,עברית )לשון והבעה(,2,134,78.87,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,עברית )לשון והבעה(,2,161,72.72,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,ערבית לבי'ס יהודי,5,11,84.82,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,ערבית לבי'ס יהודי,5,12,83.25,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,פיסיקה,5,22,83.27,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,פיסיקה,5,12,87.42,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,פיסיקה,5,23,87,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,תאטרון,5,17,90.71,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,תאטרון,5,24,90.63,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,תאטרון,5,16,90.56,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,תולדות הערבים והאיסל,5,14,71.29,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,תולדות הערבים והאיסל,5,26,78.69,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2023,תולדות הערבים והאיסל,5,22,79.36,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2022,תושבע'פ ומשפט עברי,5,14,91.21,260307
east,מקיף הר וגיא,הגליל העליון,ממלכתי,יהודי,2021,תיירות,5,18,74.33,260307
